id,entrada,primeiro,segundo,atraso,saida,usuario_id,fechado,cliente_id,tiporeceita_id,atrasoautorizado
423656,2023-08-01 14:48:40.563,False,False,False,2023-08-01 15:45:05.833,9,True,2400,1,False
423675,2023-08-01 15:45:14.917,False,False,False,2023-08-01 15:56:29.847,9,True,2610,1,False
423677,2023-08-01 15:56:41.260,False,False,False,2023-08-01 16:09:18.957,9,True,83,1,False
423687,2023-08-01 16:09:18.957,False,False,False,2023-08-01 17:08:16.080,9,True,2610,1,False
423704,2023-08-01 17:08:26.810,False,False,False,2023-08-01 17:39:57.987,9,True,2611,1,False
423713,2023-08-01 17:40:11.200,False,False,False,2023-08-01 18:25:47.550,9,True,2610,1,False
423730,2023-08-01 18:26:10.400,False,False,False,2023-08-01 18:26:32.643,9,True,83,1,False
423762,2023-08-02 08:37:55.660,True,False,False,2023-08-02 11:06:08.790,9,True,,,False
423815,2023-08-02 11:06:18.867,False,False,False,2023-08-02 11:06:54.450,9,True,2610,1,False
423862,2023-08-02 12:49:21.760,False,False,False,2023-08-02 14:12:34.077,9,True,,,False
423898,2023-08-02 14:12:34.077,False,False,False,2023-08-02 14:14:47.467,9,True,2610,1,False
423899,2023-08-02 14:14:47.467,False,False,False,2023-08-02 14:40:50.120,9,True,2611,1,False
423909,2023-08-02 15:06:42.620,False,False,False,2023-08-02 17:19:49.547,9,True,2611,1,False
423955,2023-08-02 20:31:45.090,False,False,False,2023-08-02 20:36:31.570,9,True,,,False
424047,2023-08-03 11:44:42.107,False,False,False,2023-08-03 11:45:18.240,9,True,83,1,False
424079,2023-08-03 09:34:26.663,True,False,False,2023-08-03 11:44:20.140,9,True,,,False
424148,2023-08-03 12:39:00.000,False,False,False,2023-08-03 20:17:56.790,9,True,2400,1,False
424210,2023-08-04 09:05:02.557,True,False,False,2023-08-04 09:13:04.833,9,True,,,False
424216,2023-08-04 09:13:17.783,False,False,False,2023-08-04 10:32:47.167,9,True,2400,1,False
424241,2023-08-04 10:33:01.067,False,False,False,2023-08-04 10:33:32.060,9,True,2400,1,False
424247,2023-08-04 10:56:13.597,False,False,False,2023-08-04 11:30:03.367,9,True,2377,1,False
424253,2023-08-04 11:30:14.553,False,False,False,2023-08-04 11:32:47.147,9,True,11,1,False
424264,2023-08-04 12:32:33.373,False,False,False,2023-08-04 15:18:02.593,9,True,,,False
424318,2023-08-04 15:18:02.593,False,False,False,2023-08-04 16:35:23.750,9,True,11,1,False
424346,2023-08-04 16:35:23.750,False,False,False,2023-08-04 18:06:35.983,9,True,2400,1,False
424397,2023-08-05 12:28:52.420,True,False,False,2023-08-05 15:17:55.363,9,True,,,False
424404,2023-08-05 15:18:08.657,False,False,False,2023-08-05 15:19:36.330,9,True,2400,1,False
424472,2023-08-07 09:47:10.963,False,False,False,2023-08-07 09:49:07.693,9,True,83,1,False
424473,2023-08-07 09:49:21.183,False,False,False,2023-08-07 10:50:04.033,9,True,2400,1,False
424486,2023-08-07 10:50:18.350,False,False,False,2023-08-07 10:59:46.380,9,True,2400,1,False
424533,2023-08-07 14:27:50.370,False,False,False,2023-08-07 14:57:07.770,9,True,,,False
424538,2023-08-07 14:57:07.770,False,False,False,2023-08-07 16:04:04.250,9,True,2640,1,False
424560,2023-08-07 16:04:14.587,False,False,False,2023-08-07 16:11:05.387,9,True,,,False
424562,2023-08-07 16:11:05.387,False,False,False,2023-08-07 16:34:00.000,9,True,2377,1,False
424568,2023-08-07 16:34:00.000,False,False,False,2023-08-07 17:23:00.000,9,True,83,1,False
424583,2023-08-07 17:24:00.000,False,False,False,2023-08-07 19:11:00.000,9,True,2377,1,False
424595,2023-08-07 19:12:28.570,False,False,False,2023-08-07 19:13:43.920,9,True,2377,1,False
424601,2023-08-07 08:49:32.497,True,False,False,2023-08-07 09:46:57.290,9,True,,,False
424649,2023-08-06 08:35:34.743,True,False,False,2023-08-06 08:35:34.743,9,False,,,False
424719,2023-08-08 09:01:00.000,True,False,False,2023-08-08 10:58:00.000,9,True,2377,1,False
424720,2023-08-08 08:35:00.000,True,False,True,2023-08-08 09:00:00.000,9,True,83,1,False
424721,2023-08-08 10:58:24.150,False,False,False,2023-08-08 10:59:17.477,9,True,2377,1,False
424769,2023-08-08 13:31:00.000,False,False,False,2023-08-08 17:00:00.000,9,True,2377,1,False
424830,2023-08-08 17:00:43.897,False,False,False,2023-08-08 17:45:32.510,9,True,2377,1,False
424844,2023-08-08 17:45:43.223,False,False,False,2023-08-08 17:46:15.187,9,True,11,1,False
424868,2023-08-09 08:13:18.310,True,False,False,2023-08-09 08:39:00.700,9,True,,,False
424875,2023-08-09 08:39:10.003,False,False,False,2023-08-09 09:45:25.273,9,True,11,1,False
424907,2023-08-09 09:45:35.250,False,False,False,2023-08-09 09:45:53.250,9,True,11,1,False
424937,2023-08-09 11:19:17.910,False,False,False,2023-08-09 11:26:27.363,9,True,11,1,False
424946,2023-08-09 12:08:00.000,False,False,False,2023-08-09 16:40:00.000,9,True,11,1,False
425040,2023-08-09 16:40:08.933,False,False,False,2023-08-09 16:42:07.933,9,True,11,1,False
425042,2023-08-09 16:42:16.733,False,False,False,2023-08-09 17:23:42.603,9,True,2377,1,False
425056,2023-08-09 17:23:56.253,False,False,False,2023-08-09 17:24:43.713,9,True,2377,1,False
425058,2023-08-09 17:25:35.957,False,False,False,2023-08-09 17:54:23.523,9,True,2640,1,False
425063,2023-08-09 17:54:33.643,False,False,False,2023-08-09 17:54:47.433,9,True,2640,1,False
425064,2023-08-09 17:55:07.393,False,False,False,2023-08-09 18:01:12.357,9,True,2639,1,False
425081,2023-08-09 18:02:00.000,False,False,False,2023-08-09 19:13:28.500,9,True,1136,1,False
425152,2023-08-10 09:34:00.000,True,False,True,2023-08-10 09:46:19.907,9,True,,,False
425154,2023-08-10 09:46:31.907,False,False,False,2023-08-10 12:00:56.150,9,True,,,False
425190,2023-08-10 12:00:56.150,False,False,False,2023-08-10 12:01:37.270,9,True,83,1,False
425214,2023-08-10 12:48:00.000,False,False,False,2023-08-10 14:05:00.000,9,True,41,1,False
425232,2023-08-10 14:05:41.490,False,False,False,2023-08-10 14:20:20.383,9,True,41,1,False
425236,2023-08-10 14:20:29.730,False,False,False,2023-08-10 16:26:00.000,9,True,11,1,False
425251,2023-08-10 16:26:00.000,False,False,False,2023-08-10 16:57:00.000,9,True,83,1,False
425262,2023-08-10 16:58:06.323,False,False,False,2023-08-10 17:22:32.710,9,True,,,False
425275,2023-08-10 17:22:41.817,False,False,False,2023-08-10 17:26:08.507,9,True,83,1,False
425278,2023-08-10 17:26:08.507,False,False,False,2023-08-10 18:15:29.673,9,True,2400,1,False
425294,2023-08-10 18:54:01.773,False,False,False,2023-08-10 19:11:45.640,9,True,,,False
425295,2023-08-10 19:11:45.640,False,False,False,2023-08-10 19:25:09.447,9,True,2400,1,False
425341,2023-08-11 09:21:00.000,False,False,False,2023-08-11 13:32:00.000,9,True,2400,1,False
425434,2023-08-11 14:58:00.000,False,False,False,2023-08-11 17:32:00.000,9,True,2400,1,False
425487,2023-08-11 09:14:05.823,True,False,False,2023-08-11 09:21:00.000,9,True,,,False
425498,2023-08-11 17:33:00.000,False,False,False,2023-08-11 18:28:54.113,9,True,11,1,False
425507,2023-08-11 18:29:07.250,False,False,False,2023-08-11 18:35:57.737,9,True,11,1,False
425563,2023-08-12 11:46:31.423,False,False,False,2023-08-12 11:52:21.053,9,True,2377,1,False
425564,2023-08-12 11:52:21.053,False,False,False,2023-08-12 12:34:41.800,9,True,2639,1,False
425573,2023-08-12 12:34:57.323,False,False,False,2023-08-12 12:35:24.247,9,True,2639,1,False
425611,2023-08-12 10:09:00.000,True,False,False,2023-08-12 11:46:14.993,9,True,11,1,False
425653,2023-08-14 09:43:42.323,True,False,True,2023-08-14 09:50:15.903,9,True,,,False
425657,2023-08-14 09:50:26.033,False,False,False,2023-08-14 11:13:38.943,9,True,2610,1,False
425675,2023-08-14 11:13:48.207,False,False,False,2023-08-14 11:14:04.950,9,True,2610,1,False
425676,2023-08-14 11:14:12.717,False,False,False,2023-08-14 11:23:31.477,9,True,2377,1,False
425677,2023-08-14 11:23:39.337,False,False,False,2023-08-14 12:10:41.427,9,True,2611,1,False
425688,2023-08-14 12:10:50.930,False,False,False,2023-08-14 12:11:07.787,9,True,2610,1,False
425721,2023-08-14 13:58:12.020,False,False,False,2023-08-14 16:10:37.737,9,True,2377,1,False
425759,2023-08-14 16:10:50.977,False,False,False,2023-08-14 16:39:02.110,9,True,2400,1,False
425763,2023-08-14 16:39:02.110,False,False,False,2023-08-14 17:23:37.000,9,True,2474,1,False
425773,2023-08-14 17:23:37.000,False,False,False,2023-08-14 18:06:52.463,9,True,11,1,False
425786,2023-08-14 18:07:01.110,False,False,False,2023-08-14 18:07:28.637,9,True,2377,1,False
425847,2023-08-15 17:49:00.000,True,False,False,2023-08-15 20:49:00.000,9,True,11,1,False
425848,2023-08-13 17:49:07.130,True,False,False,2023-08-13 17:49:07.130,9,False,,,False
425851,2023-08-15 20:50:00.000,False,False,False,2023-08-15 21:07:17.017,9,True,11,1,False
426008,2023-08-16 13:00:00.000,False,False,False,2023-08-16 13:40:00.000,9,True,11,1,False
426021,2023-08-16 13:41:52.667,False,False,False,2023-08-16 14:08:44.870,9,True,2377,1,False
426032,2023-08-16 14:08:44.870,False,False,False,2023-08-16 14:58:28.213,9,True,2610,1,False
426060,2023-08-16 09:34:00.000,True,False,True,2023-08-16 12:18:03.750,9,True,11,1,False
426067,2023-08-16 15:05:00.000,False,False,False,2023-08-16 18:56:00.000,9,True,11,1,False
426117,2023-08-16 18:56:07.860,False,False,False,2023-08-16 19:47:29.370,9,True,2474,1,False
426120,2023-08-16 19:47:41.933,False,False,False,2023-08-16 19:48:49.267,9,True,2474,1,False
426238,2023-08-17 12:44:32.693,False,False,False,2023-08-17 17:29:06.313,9,True,2474,1,False
426326,2023-08-17 17:29:15.587,False,False,False,2023-08-17 17:32:24.013,9,True,2474,1,False
426327,2023-08-17 17:32:35.487,False,False,False,2023-08-17 18:51:18.153,9,True,2377,1,False
426406,2023-08-18 09:33:00.000,True,False,True,2023-08-18 10:52:00.000,9,True,2377,1,False
426431,2023-08-18 10:52:40.410,False,False,False,2023-08-18 10:53:20.603,9,True,2377,1,False
426432,2023-08-18 10:55:01.680,False,False,False,2023-08-18 11:51:07.080,9,True,127,1,False
426445,2023-08-18 11:51:16.473,False,False,False,2023-08-18 11:51:35.537,9,True,127,1,False
426458,2023-08-18 12:37:58.010,False,False,False,2023-08-18 13:09:06.407,9,True,,,False
426467,2023-08-18 13:09:11.930,False,False,False,2023-08-18 13:09:27.460,9,True,,,False
426468,2023-08-18 13:14:25.333,False,False,False,2023-08-18 15:51:39.860,9,True,2400,1,False
426527,2023-08-18 15:51:48.903,False,False,False,2023-08-18 15:52:29.690,9,True,2400,1,False
426528,2023-08-17 09:17:50.277,True,False,False,2023-08-17 11:42:11.330,9,True,,,False
426545,2023-08-18 16:45:00.000,False,False,False,2023-08-18 19:08:00.000,9,True,2400,1,False
426570,2023-08-18 19:08:49.340,False,False,False,2023-08-18 19:15:30.363,9,True,2400,1,False
426583,2023-08-19 10:52:00.000,True,False,False,2023-08-19 12:32:00.000,9,True,11,1,False
426588,2023-08-19 12:32:13.667,False,False,False,2023-08-19 12:32:46.140,9,True,11,1,False
426589,2023-08-19 12:55:25.200,False,False,False,2023-08-19 13:45:07.367,9,True,11,1,False
426592,2023-08-19 13:45:15.970,False,False,False,2023-08-19 13:46:05.757,9,True,11,1,False
426702,2023-08-21 09:41:00.000,True,False,False,2023-08-21 09:59:19.247,9,True,11,1,False
426703,2023-08-21 09:29:00.000,True,False,True,2023-08-21 09:40:00.000,9,True,2400,1,False
426727,2023-08-21 10:00:00.000,False,False,False,2023-08-21 11:56:00.000,9,True,11,1,False
426728,2023-08-21 11:56:52.190,False,False,False,2023-08-21 11:57:54.557,9,True,11,1,False
426737,2023-08-21 12:39:14.893,False,False,False,2023-08-21 13:57:04.087,9,True,2377,1,False
426800,2023-08-21 16:24:06.393,False,False,False,2023-08-21 16:54:09.187,9,True,2474,1,False
426813,2023-08-21 16:54:20.217,False,False,False,2023-08-21 19:20:40.320,9,True,83,1,False
426837,2023-08-21 19:20:40.320,False,False,False,2023-08-21 19:21:18.380,9,True,2377,1,False
426853,2023-08-21 20:46:33.183,False,False,False,2023-08-21 21:55:49.020,9,True,2377,1,False
426855,2023-08-21 21:56:11.683,False,False,False,2023-08-21 21:56:32.670,9,True,2377,1,False
428333,2023-09-01 08:18:00.000,True,False,False,2023-09-01 11:00:00.000,9,True,83,1,False
428334,2023-08-31 08:18:43.990,True,False,False,2023-08-31 08:18:43.990,9,False,,,False
428335,2023-08-30 08:18:43.990,True,False,False,2023-08-30 08:18:43.990,9,False,,,False
428336,2023-08-29 08:18:43.990,True,False,False,2023-08-29 08:18:43.990,9,False,,,False
428337,2023-08-28 08:18:43.990,True,False,False,2023-08-28 08:18:43.990,9,False,,,False
428338,2023-08-25 08:18:43.990,True,False,False,2023-08-25 08:18:43.990,9,False,,,False
428339,2023-08-24 08:18:43.990,True,False,False,2023-08-24 08:18:43.990,9,False,,,False
428340,2023-08-23 08:18:43.990,True,False,False,2023-08-23 08:18:43.990,9,False,,,False
428341,2023-08-22 08:18:43.990,True,False,False,2023-08-22 08:18:43.990,9,False,,,False
428342,2023-08-20 08:18:43.990,True,False,False,2023-08-20 08:18:43.990,9,False,,,False
428393,2023-09-01 11:01:00.000,False,False,False,2023-09-01 11:28:00.000,9,True,83,1,False
428422,2023-09-01 11:29:03.257,False,False,False,2023-09-01 11:29:34.533,9,True,,,False
428432,2023-09-01 12:17:15.543,False,False,False,2023-09-01 12:44:41.540,9,True,,,False
428457,2023-09-01 13:49:00.000,False,False,False,2023-09-01 15:29:00.000,9,True,83,1,False
428500,2023-09-01 15:30:00.000,False,False,False,2023-09-01 16:38:25.017,9,True,11,1,False
428507,2023-09-01 17:03:29.660,False,False,False,2023-09-01 19:12:06.210,9,True,11,1,False
428556,2023-09-02 11:35:00.000,True,False,False,2023-09-02 13:24:00.000,9,True,83,1,False
428570,2023-09-02 13:24:43.287,False,False,False,2023-09-02 13:25:21.740,9,True,11,1,False
428662,2023-09-04 08:57:00.000,True,False,False,2023-09-04 10:10:00.000,9,True,2400,1,False
428684,2023-09-04 10:10:48.143,False,False,False,2023-09-04 10:11:29.427,9,True,2400,1,False
428687,2023-09-04 10:26:48.573,False,False,False,2023-09-04 12:42:43.730,9,True,2400,1,False
428735,2023-09-04 14:11:19.793,False,False,False,2023-09-04 18:58:32.137,9,True,2400,1,False
428821,2023-09-03 07:51:59.707,True,False,False,2023-09-03 07:51:59.707,9,False,,,False
428822,2023-09-05 07:51:00.000,True,False,False,2023-09-05 08:24:00.000,9,True,83,1,False
428834,2023-09-05 08:24:43.293,False,False,False,2023-09-05 08:25:15.723,9,True,83,1,False
428857,2023-09-05 09:17:50.677,False,False,False,2023-09-05 10:40:31.677,9,True,,,False
428901,2023-09-05 10:40:31.677,False,False,False,2023-09-05 10:40:50.120,9,True,2400,1,False
428927,2023-09-05 12:52:00.000,False,False,False,2023-09-05 14:38:00.000,9,True,2400,1,False
428963,2023-09-05 14:38:04.527,False,False,False,2023-09-05 16:10:00.000,9,True,2400,1,False
429007,2023-09-05 16:10:00.000,False,False,False,2023-09-05 18:45:00.000,9,True,2400,1,False
429044,2023-09-05 18:45:40.893,False,False,False,2023-09-05 18:46:45.840,9,True,2400,1,False
429080,2023-09-06 08:42:19.870,True,False,False,2023-09-06 10:04:37.307,9,True,,,False
429122,2023-09-06 10:04:50.847,False,False,False,2023-09-06 10:06:08.297,9,True,2400,1,False
429135,2023-09-06 11:10:05.150,False,False,False,2023-09-06 11:26:45.283,9,True,,,False
429138,2023-09-06 11:27:01.423,False,False,False,2023-09-06 11:31:58.627,9,True,2400,1,False
429144,2023-09-06 11:41:07.987,False,False,False,2023-09-06 11:58:04.197,9,True,2400,1,False
429152,2023-09-06 11:58:15.573,False,False,False,2023-09-06 11:58:28.290,9,True,2400,1,False
429171,2023-09-06 13:14:03.277,False,False,False,2023-09-06 15:40:37.533,9,True,2400,1,False
429205,2023-09-06 15:40:50.390,False,False,False,2023-09-06 15:41:18.183,9,True,2400,1,False
429206,2023-09-06 15:41:28.927,False,False,False,2023-09-06 19:34:20.133,9,True,11,1,False
429258,2023-09-06 19:34:31.537,False,False,False,2023-09-06 19:36:23.227,9,True,11,1,False
429269,2023-09-07 09:48:00.000,True,False,False,2023-09-07 12:10:00.000,9,True,11,1,False
429287,2023-09-07 12:10:36.997,False,False,False,2023-09-07 12:11:49.443,9,True,11,1,False
429291,2023-09-07 14:51:55.363,False,False,False,2023-09-07 15:57:00.000,9,True,2611,1,False
429298,2023-09-07 15:57:00.000,False,False,False,2023-09-07 16:09:00.000,9,True,122,1,False
429299,2023-09-07 16:09:26.527,False,False,False,2023-09-07 16:11:00.857,9,True,122,1,False
429300,2023-09-07 16:11:24.160,False,False,False,2023-09-07 16:16:11.560,9,True,2639,1,False
429301,2023-09-07 16:16:23.527,False,False,False,2023-09-07 16:46:05.337,9,True,2640,1,False
429302,2023-09-07 16:46:19.373,False,False,False,2023-09-07 16:47:06.560,9,True,2640,1,False
429303,2023-09-07 16:47:23.423,False,False,False,2023-09-07 16:57:44.277,9,True,121,1,False
429304,2023-09-07 16:57:56.580,False,False,False,2023-09-07 16:58:39.610,9,True,121,1,False
429338,2023-09-08 07:54:00.000,True,False,False,2023-09-08 08:41:00.000,9,True,83,1,False
429350,2023-09-08 08:41:39.973,False,False,False,2023-09-08 08:43:24.610,9,True,83,1,False
429354,2023-09-08 08:43:36.043,False,False,False,2023-09-08 10:02:49.340,9,True,2377,1,False
429383,2023-09-08 10:03:00.660,False,False,False,2023-09-08 10:03:19.013,9,True,2377,1,False
429415,2023-09-08 12:38:58.000,False,False,False,2023-09-08 13:05:36.763,9,True,,,False
429419,2023-09-08 13:05:48.063,False,False,False,2023-09-08 14:27:46.783,9,True,11,1,False
429439,2023-09-08 14:27:58.403,False,False,False,2023-09-08 14:28:59.663,9,True,11,1,False
429442,2023-09-08 14:51:46.120,False,False,False,2023-09-08 16:57:51.590,9,True,2377,1,False
429477,2023-09-08 21:49:41.807,False,False,False,2023-09-08 22:57:31.723,9,True,2377,1,False
429481,2023-09-09 08:50:00.000,True,False,False,2023-09-09 09:59:00.000,9,True,2377,1,False
429491,2023-09-09 10:00:09.213,False,False,False,2023-09-09 10:06:26.743,9,True,2377,1,False
429492,2023-09-09 10:06:38.700,False,False,False,2023-09-09 10:06:53.200,9,True,2377,1,False
429572,2023-09-11 09:04:00.000,True,False,False,2023-09-11 10:30:00.000,9,True,11,1,False
429599,2023-09-11 10:31:00.000,False,False,False,2023-09-11 10:59:48.207,9,True,83,1,False
429600,2023-09-11 11:00:10.853,False,False,False,2023-09-11 12:23:24.823,9,True,2377,1,False
429617,2023-09-11 12:23:37.367,False,False,False,2023-09-11 12:23:59.783,9,True,2377,1,False
429648,2023-09-11 14:30:05.713,False,False,False,2023-09-11 15:54:28.327,9,True,,,False
429675,2023-09-11 15:54:28.327,False,False,False,2023-09-11 16:06:19.647,9,True,1136,1,False
429680,2023-09-11 16:06:19.647,False,False,False,2023-09-11 16:51:47.497,9,True,2610,1,False
429703,2023-09-11 17:48:00.000,False,False,False,2023-09-11 19:39:00.000,9,True,2610,1,False
429718,2023-09-11 19:39:51.197,False,False,False,2023-09-11 20:02:27.377,9,True,2610,1,False
429792,2023-09-10 09:37:15.153,True,False,False,2023-09-10 09:37:15.153,9,False,,,False
429831,2023-09-12 11:27:23.613,False,False,False,2023-09-12 11:28:01.403,9,True,83,1,False
429846,2023-09-12 12:15:14.520,False,False,False,2023-09-12 12:17:34.443,9,True,,,False
429849,2023-09-12 12:17:34.443,False,False,False,2023-09-12 12:35:16.450,9,True,2640,1,False
429860,2023-09-12 12:35:27.790,False,False,False,2023-09-12 15:05:55.597,9,True,83,1,False
429908,2023-09-12 15:21:29.717,False,False,False,2023-09-12 15:28:59.140,9,True,1136,1,False
429914,2023-09-12 15:28:59.140,False,False,False,2023-09-12 15:53:00.000,9,True,62,1,False
429923,2023-09-12 15:53:00.000,False,False,False,2023-09-12 16:37:00.000,9,True,1136,1,False
429954,2023-09-12 16:38:00.000,False,False,False,2023-09-12 17:26:00.000,9,True,83,1,False
429956,2023-09-12 17:47:00.000,False,False,False,2023-09-12 19:09:52.463,9,True,2377,1,False
430010,2023-09-13 09:32:00.000,True,False,True,2023-09-13 09:37:00.000,9,True,,,False
430012,2023-09-13 09:37:26.513,False,False,False,2023-09-13 10:38:40.827,9,True,2377,1,False
430031,2023-09-13 10:38:52.177,False,False,False,2023-09-13 10:39:22.307,9,True,2377,1,False
430066,2023-09-13 12:58:31.980,False,False,False,2023-09-13 13:26:23.620,9,True,2377,1,False
430074,2023-09-13 13:26:34.353,False,False,False,2023-09-13 13:32:24.420,9,True,2377,1,False
430076,2023-09-13 13:40:36.970,False,False,False,2023-09-13 16:02:00.363,9,True,11,1,False
430133,2023-09-13 16:33:00.000,False,False,False,2023-09-13 18:42:00.000,9,True,2400,1,False
430172,2023-09-12 09:37:15.153,True,False,False,2023-09-12 11:27:11.287,9,True,,,False
430181,2023-09-13 18:42:47.340,False,False,False,2023-09-13 18:43:38.623,9,True,2400,1,False
430183,2023-09-13 18:43:49.213,False,False,False,2023-09-13 18:47:55.977,9,True,2400,1,False
430235,2023-09-14 09:25:00.000,True,False,True,2023-09-14 09:48:00.000,9,True,2303,1,False
430243,2023-09-14 09:48:51.980,False,False,False,2023-09-14 09:49:17.510,9,True,2303,1,False
430246,2023-09-14 09:54:00.000,False,False,False,2023-09-14 11:55:00.000,9,True,83,1,False
430289,2023-09-14 11:55:11.397,False,False,False,2023-09-14 12:00:32.603,9,True,83,1,False
430304,2023-09-14 12:40:12.567,False,False,False,2023-09-14 12:41:17.710,9,True,,,False
430310,2023-09-14 12:56:28.993,False,False,False,2023-09-14 13:10:03.150,9,True,,,False
430318,2023-09-14 13:10:13.680,False,False,False,2023-09-14 13:21:13.677,9,True,2474,1,False
430325,2023-09-14 13:21:30.157,False,False,False,2023-09-14 13:21:56.450,9,True,2474,1,False
430329,2023-09-14 13:35:00.000,False,False,False,2023-09-14 14:09:00.000,9,True,2400,1,False
430341,2023-09-14 14:09:33.030,False,False,False,2023-09-14 14:10:08.797,9,True,2400,1,False
430342,2023-09-14 14:10:22.610,False,False,False,2023-09-14 14:25:00.000,9,True,2377,1,False
430346,2023-09-14 14:25:00.000,False,False,False,2023-09-14 14:29:00.000,9,True,2377,1,False
430350,2023-09-14 14:30:15.857,False,False,False,2023-09-14 15:15:14.860,9,True,11,1,False
430363,2023-09-14 15:15:24.827,False,False,False,2023-09-14 15:16:00.453,9,True,11,1,False
430365,2023-09-14 15:18:34.337,False,False,False,2023-09-14 15:23:34.327,9,True,2611,1,False
430366,2023-09-14 15:23:45.667,False,False,False,2023-09-14 16:11:59.950,9,True,,,False
430375,2023-09-14 16:11:59.950,False,False,False,2023-09-14 16:21:42.667,9,True,2474,1,False
430377,2023-09-14 16:21:42.667,False,False,False,2023-09-14 18:35:52.343,9,True,2377,1,False
430407,2023-09-14 18:36:02.490,False,False,False,2023-09-14 18:37:06.923,9,True,2377,1,False
430501,2023-09-15 10:06:00.000,True,False,True,2023-09-15 10:31:39.623,9,True,,,False
430503,2023-09-15 10:31:48.563,False,False,False,2023-09-15 11:00:03.160,9,True,2377,1,False
430515,2023-09-15 11:00:11.197,False,False,False,2023-09-15 11:00:58.827,9,True,,,False
430536,2023-09-15 12:42:17.867,False,False,False,2023-09-15 12:43:38.490,9,True,,,False
430537,2023-09-15 12:43:38.490,False,False,False,2023-09-15 13:30:17.560,9,True,2474,1,False
430551,2023-09-15 13:30:26.313,False,False,False,2023-09-15 13:31:17.487,9,True,2474,1,False
430562,2023-09-15 13:50:26.703,False,False,False,2023-09-15 15:43:24.487,9,True,,,False
430592,2023-09-15 15:43:24.487,False,False,False,2023-09-15 15:43:59.710,9,True,2474,1,False
430596,2023-09-15 16:11:43.110,False,False,False,2023-09-15 17:17:27.800,9,True,,,False
430623,2023-09-15 17:17:40.033,False,False,False,2023-09-15 17:20:19.560,9,True,2474,1,False
430763,2023-09-18 10:50:56.510,False,False,False,2023-09-18 10:51:19.843,9,True,83,1,False
430764,2023-09-18 10:51:31.863,False,False,False,2023-09-18 11:32:57.770,9,True,2474,1,False
430792,2023-09-18 12:41:00.000,False,False,False,2023-09-18 16:42:00.000,9,True,2474,1,False
430838,2023-09-18 16:42:45.510,False,False,False,2023-09-18 16:43:21.353,9,True,2474,1,False
430843,2023-09-18 17:12:11.973,False,False,False,2023-09-18 17:38:09.767,9,True,2474,1,False
430849,2023-09-18 17:38:16.233,False,False,False,2023-09-18 17:50:00.000,9,True,,,False
430854,2023-09-18 17:50:00.000,False,False,False,2023-09-18 18:47:00.000,9,True,2400,1,False
430859,2023-09-18 10:04:59.233,True,False,False,2023-09-18 10:50:46.593,9,True,,,False
430872,2023-09-18 18:48:16.250,False,False,False,2023-09-18 18:55:57.290,9,True,2400,1,False
430875,2023-09-18 19:02:25.667,False,False,False,2023-09-18 19:03:38.460,9,True,2400,1,False
430895,2023-09-17 08:31:22.623,True,False,False,2023-09-17 08:31:22.623,9,False,,,False
430927,2023-09-19 10:03:24.240,False,False,False,2023-09-19 10:04:08.427,9,True,2400,1,False
430934,2023-09-19 08:31:22.623,True,False,False,2023-09-19 10:03:08.907,9,True,,,False
430977,2023-09-19 12:19:00.000,False,False,False,2023-09-19 14:04:00.000,9,True,2400,1,False
431016,2023-09-19 14:04:12.200,False,False,False,2023-09-19 14:04:56.377,9,True,2400,1,False
431025,2023-09-19 14:34:00.000,False,False,False,2023-09-19 16:00:00.000,9,True,2400,1,False
431044,2023-09-19 16:01:00.000,False,False,False,2023-09-19 16:35:25.887,9,True,11,1,False
431050,2023-09-19 16:35:35.787,False,False,False,2023-09-19 16:37:19.547,9,True,,,False
431058,2023-09-19 16:52:00.000,False,False,False,2023-09-19 18:36:00.000,9,True,2400,1,False
431100,2023-09-19 18:36:07.213,False,False,False,2023-09-19 18:37:26.767,9,True,2400,1,False
431101,2023-09-19 18:37:32.547,False,False,False,2023-09-19 19:29:20.097,9,True,,,False
431107,2023-09-19 19:29:29.893,False,False,False,2023-09-19 19:30:12.383,9,True,11,1,False
431340,2023-09-20 09:15:00.000,True,False,True,2023-09-20 12:15:02.707,9,True,83,1,False
431343,2023-09-20 14:30:00.000,False,False,False,2023-09-20 19:35:07.290,9,True,11,1,False
431365,2023-09-21 09:09:54.323,True,False,False,2023-09-21 09:55:35.180,9,True,,,False
431387,2023-09-21 09:55:43.980,False,False,False,2023-09-21 10:04:13.360,9,True,83,1,False
431391,2023-09-21 10:04:24.577,False,False,False,2023-09-21 11:13:01.033,9,True,11,1,False
431439,2023-09-21 12:20:36.827,False,False,False,2023-09-21 13:38:32.647,9,True,,,False
431469,2023-09-21 13:38:32.647,False,False,False,2023-09-21 13:39:22.130,9,True,11,1,False
431474,2023-09-21 13:52:07.430,False,False,False,2023-09-21 15:53:48.367,9,True,11,1,False
431518,2023-09-21 16:16:22.237,False,False,False,2023-09-21 18:18:52.150,9,True,,,False
431554,2023-09-21 18:18:52.150,False,False,False,2023-09-21 18:19:14.183,9,True,83,1,False
382965,2023-01-02 12:46:00.000,True,False,True,2023-01-02 12:48:00.000,10,True,83,3,False
382969,2023-01-02 12:48:08.520,False,False,False,2023-01-02 14:36:00.000,10,True,83,3,False
382998,2023-01-02 14:36:00.000,False,False,False,2023-01-02 15:50:00.000,10,True,83,3,False
383011,2023-01-02 15:50:03.607,False,False,False,2023-01-02 15:51:28.760,10,True,83,3,False
